Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry,Tags
Cunnigar Pitch & Putt Club,http://www.cunnigarpitchandputt.ie,353879000000,-7.621926,52.084042,Waterford,Dungarvan,Ireland,"Golf,Pitch And Putt,General,Pitch and Putt,Activity Operator"
Kinsale Farmers Market,https://www.iomst.ie/market/kinsale-farmers-market-2/,353215000000,-8.525979,51.706754,Cork,Kinsale,Republic of Ireland,"Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Food Shops"
Barán Loop,http://www.irishtrails.ie/Trail/Baran-Loop---Sheep-s-Head/465/,,-9.631555103,51.60205945,Cork,West Cork,Republic of Ireland,Walking
Halpin's  Bridge Café,http://halpinscafe.com,35340432677,-6.0425716,52.9810302,Wicklow,,Ireland,"Food and Drink,Restaurant,Cafe"
The Victorian Treatment Rooms at Castle Leslie Estate,https://www.castleleslie.com/spa-breaks-ireland/spa-treatments-ireland,3534788100,-6.8938509,54.3184754,Monaghan,Glaslough,Ireland,"Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa"
The Old Town Whiskey Bar,http://www.oldtownwhiskeybar.com,353214000000,-8.4768487,51.8996374,Cork,,Ireland,"Food and Drink,Restaurant,Pubs and Bar"
The Wildlife Film School,http://www.thewildlifefilmschool.com,3532833387,-9.124900265,51.5417316,Cork,Union Hall,Republic of Ireland,"Learning,Activity Operator"
On The Pigs Back,https://www.onthepigsback.ie/,353214000000,-8.474313,51.897704,Cork,,Ireland,"Shopping,Shopping Centres and Department Store,Food Shops"
Shirley Arms Restaurant,https://www.shirleyarmshotel.ie/index.php/dine/the-restaurant,353430000000,-6.7198928,53.9779686,Monaghan,Carrickmacross,Ireland,"Food and Drink,Restaurant"
Cormac’s Coast Tour of the Cliffs of Moher,https://www.cormacscoast.com,353876000000,-9.4097402,52.9714009,Clare,,Ireland,"Covid Safety Charter,Bird Watching,Nature and Wildlife,Learning,Photography,Walking,Activity Operator,Tour"
The Haunted History Walking Tour - Hidden Dublin Walks,https://www.hiddendublintours.com/,+353(0)19019661,-6.2798109,53.3454402,Dublin,,Ireland,"Walking,Activity Operator,Tour"
Michael A's Pub,https://www.facebook.com/MichaelAsPub,353657000000,-9.4007487,52.8556965,Clare,,Ireland,"Covid Safety Charter,Food and Drink,Pubs and Bar"
Newbridge Silverware,https://www.newbridgesilverware.com/,35345431301,-8.470976,51.897946,Cork,Cork City,Republic of Ireland,"Craft,Shopping,Shopping Centres and Department Store,Food Shops"
Blair’s Inn,http://www.blairsinn.ie,353214000000,-8.6497248,51.9225895,Cork,Cloghroe,Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Enniscorthy Golf Club,http://www.enniscorthygc.ie,353539000000,-6.5944094,52.4891832,Wexford,Enniscorthy,Ireland,"Golf Course,Golf,Driving Range,General,Golf Driving Range,Activity Operator"
Lower Lough Avaul,,+353(0)2641222,-8.9637,51.906862,Cork,Macroom,Republic of Ireland,"Fishing,Angling"
Aura Leitrim Leisure Centre,https://www.auraleisure.ie,353720000000,-8.0812243,53.9484591,Leitrim,,Ireland,"Swimming,Swimming Pools and Water Park,Venue,Fitness and Leisure,Swimming Pool,Activity Operator"
"O'Connell Restaurant, Ballyseede Castle Hotel",https://www.ballyseedecastle.com/dining/the-oconnell-restaurant,353667000000,-9.646792,52.256245,Kerry,Tralee,Ireland,"Food and Drink,Restaurant"
FXB Restaurant Monkstown,http://www.fxbuckley.ie/contact-us/,+353(0)12846187,-6.153444,53.294065,Dublin,Monkstown,Republic of Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Seafood"
Coarse Angling Monaghan,,+353(0)4781122,-6.970215679,54.24482649,Monaghan,Monaghan Town,Republic of Ireland,"Fishing,Angling"
"Guinness, Whiskey and Temple Bar Highlights Tour - LetzGo Tours",https://www.facebook.com/letzgocitytours,+353(0)12548650,-6.3281682,53.3244379,Dublin,,Ireland,"Activity Operator,Tour"
Moy Archery,https://facebook.com/Moy-Archery-1597148063834704,353877000000,-9.155072032,54.11518597,Mayo,Ballina,Ireland,"Activity Operator,Venue,Sports Venues"
Galway Gothic Tour,http://www.privatetours.ie/,+353(0)877782887,-9.053462045,53.27522252,Galway,Galway City,Republic of Ireland,"Walking,Activity Operator,Tour"
Dundrum Coach Hire,,+353(0)12981533,-6.247775,53.27666,Dublin,Ballinteer,Republic of Ireland,"Transport,Coach,Road"
Butlers Chocolate Café - Ranelagh,https://www.butlerschocolates.com/en,35314966669,-6.253487228,53.32453497,Dublin,,Ireland,"Food and Drink,Restaurant,Cafe"
One Pico Restaurant,http://www.onepico.com,+353(0)16760300,-6.257302,53.340583,Dublin,Dublin City Centre,Republic of Ireland,"Food and Drink,Restaurant"
Ballinascorney Golf Club,http://www.ballinascorneygolfclub.com,35314937755,-6.2794866,53.2648838,Dublin,Dublin,Ireland,"Golf Course,Golf,Activity Operator"
Salthill Cabin,https://www.facebook.com/salthillcabin,353864000000,-8.2063893,54.6305867,Donegal,,Ireland,"Food and Drink,Restaurant,Cafe"
O’Gormans Bar and Restaurant,https://www.ogormanspubs.com/home,353579000000,-7.2659809,53.043596,Laois,Portlaoise,Ireland,"Food and Drink,Restaurant,Pubs and Bar"
The Anchor Inn,http://www.facebook.com/Anchor-Inn-Killaloe-145650359351514,35361376108,-8.4402435,52.807185,Clare,Killaloe,Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Newpark Fen and Eco-Park,,+353(0)567794373,-7.247587829,52.66249074,Kilkenny,Kilkenny City,Republic of Ireland,"Bird Watching,Nature and Wildlife"
The Strand Tavern,https://www.facebook.com/strandduncannon,35351389109,-6.9330825,52.2210516,Wexford,Duncannon,Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar,Seafood"
Fastnet Trails - The Kilcoe Linear Walk,http://www.ballydehob.ie,+353(0)2837640,-9.4625167,51.5624755,Cork,Ballydehob,Ireland,Walking
Oideas Gael - Exploring the Environment,http://www.oideasgael.ie,353750000000,-8.721642155,54.71021653,Donegal,Glencolmcille,Ireland,"Learning,Activity Operator"
WELC  -Waterford English Language Centre,http://www.welc.ie,35351877288,-7.103281,52.252016,Waterford,,Ireland,"Covid Safety Charter,Learning"
Wicklow Mountaineer Tour - Railtours Ireland First Class!,http://www.railtoursireland.com,+353(0)18560045,-6.250291,53.351003,Dublin,,Ireland,"Activity Operator,Tour"
Donegal Kitesurf School,http://www.donegalkitesurfschool.ie,353861000000,-8.210765066,54.5621903,Donegal,Rossnowlagh,Ireland,"Kitesurfing,Windsurfing,Activity Operator,Surfing"
The Imperial Garden Chinese Restaurant,http://imperialgarden.ie,35351583690,-7.117220177,52.25178367,Waterford,,Ireland,"Food and Drink,Restaurant"
Spanish Point Golf Club,http://www.spanishpointgolfing.com,353657000000,-9.4310754,52.8396715,Clare,,Ireland,"Golf Course,Golf,Activity Operator"
Hen and Stag Sligo,http://henandstagsligo.ie,353719000000,-8.470523569,54.27126071,Sligo,,Ireland,"Cycling,Sailing,Activity Operator,Surfing,Walking"
The Tower Bar,http://www.facebook.com/Tower.Bar.Cork?ref=ts,353214000000,-8.476962,51.905069,Cork,,Ireland,"Food and Drink,Restaurant,Pubs and Bar"
DLR CoCo Markets,http://www.dlrcoco.ie/markets,35312047024,-6.136077,53.292778,Dublin,,Republic of Ireland,"Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Food Shops"
Beara Way Cycling Route,,+353(0)2821489,-9.949992048,51.69566432,Cork,Beara Peninsula,Republic of Ireland,Cycling
Bella Cuba,http://bella-cuba.com/,+353(0)16605539,-6.232072,53.329324,Dublin,Ballsbridge,Republic of Ireland,"Food and Drink,Restaurant,Seafood"
Franciscan Well Brewery and Brew Pub,http://www.franciscanwellbrewery.com,353214000000,-8.4818984,51.90105554,Cork,Cork City,Republic of Ireland,"Covid Safety Charter,Food and Drink,Pubs and Bar"
Galway Dark Tour,https://marteenlane.com/galway-dark-tour/,353832000000,-9.0496711,53.2748164,Galway,Eyre Square,Ireland,"Walking,Activity Operator,Tour"
James Fox ,http://jamesfox.ie,35316770533,-6.259525,53.344198,Dublin,Dublin,Ireland,"Craft,Shopping,Shopping Centres and Department Store,Food Shops"
Osprey Spa at Osprey Hotel,https://www.ospreyspa.ie,35345883910,-6.6702217,53.2138684,Kildare,Naas,Ireland,"Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa,Food and Drink,Restaurant,Activity Operator"
McDaid's Pub,https://www.facebook.com/McDaids,+353(0)16794395,-6.261003,53.341221,Dublin,,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
The European Club,http://www.theeuropeanclub.com,35340447415,-6.0690987,52.859679,Wicklow,Brittas Bay,Ireland,"Golf Course,Golf,Activity Operator"
Dingle Darkroom - Photo Tours in Kerry,http://dingledarkroom.com,353838000000,-10.28734445,52.14245644,Kerry,Milltown,Ireland,"Learning,Photography,Activity Operator,Tour"
My Ireland Heritage - Genealogy,https://myirelandheritage.com/,35316890008,-6.526898968,53.46115723,Meath,,Ireland,"Learning,Activity Operator,Tracing Your Ancestors"
Tubbercurry Golf Club,http://www.tubbercurrygolfclub.com,+353(0)719185849,-8.714401,54.052979,Sligo,Tubbercurry,Republic of Ireland,"Golf Course,Golf,Activity Operator"
Bus Éireann (Galway City),http://www.buseireann.ie/inner.php?id=337,+353(0)18366111,-9.047317816,53.27531267,Galway,Galway City,Ireland,"Transport,Coach,Road"
Luigi Malone's,http://www.luigimalones.com,353214000000,-8.472305,51.900071,Cork,Cork City,Republic of Ireland,"Food and Drink,Restaurant"
Carbery Sailing,https://www.carberysailing.com,3532729101,-9.631565,51.599893,Cork,Durrus,Ireland,"Sailing,Activity Operator"
CARHIRE.ie Kerry,https://www.carhire.ie,,-9.5372189,52.181386,Kerry,Farranfore,Ireland,"Transport,Coach,Road"
Bundoran Seaweed Baths and Aqua Marine Treatment,https://www.waterworldbundoran.com/seaweedbaths,353720000000,-8.279946,54.480602,Donegal,Bundoran,Ireland,"Covid Safety Charter,Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa"
Gearoidin's Restaurant,,353239000000,-8.889883,51.623211,Cork,Clonakilty,Republic of Ireland,"Food and Drink,Restaurant,Seafood"
Charleville Golf Club,http://www.charlevillegolf.com,3536381257,-8.723638,52.3453581,Cork,Ardmore,Ireland,"Golf Course,Golf,Driving Range,General,Golf Driving Range,Activity Operator"
Kane Coaches,http://www.kanecoaches.ie,+353(0)433334500,-7.799694,53.726717,Longford,,Republic of Ireland,"Transport,Coach,Road"
The Kerry  Tour - Paddywagon Tours,http://www.paddywagontours.com,+353(0)18230822,-6.253413,53.349708,Dublin,Dublin City Centre,Ireland,"Activity Operator,Tour"
Beech Park Golf Club,https://beechpark.ie,35314580522,-6.4981117,53.2600132,Dublin,Rathcoole,Ireland,"Golf Course,Golf,Activity Operator"
Hop On Hop Off  Tour - DoDublin,http://www.instagram.com/dodublintours/,+353(0)17033028,-6.260892,53.350453,Dublin,,Ireland,"Activity Operator,Tour"
Abbey Theatre Tours,http://www.abbeytheatre.ie,+353(0)18787222,-6.257107,53.34854,Dublin,,Ireland,"Activity Operator,Tour"
Barry's Coaches Ltd.,http://www.barryscoaches.com,+353(0)214505390,-8.465772,51.91024,Cork,Cork City,Republic of Ireland,"Covid Safety Charter,Transport,Coach,Road"
Halfway Karting,http://halfwaykarting.ie,353868000000,-7.399286,55.087857,Donegal,Burnfoot,Ireland,Activity Operator
Glen Valley Adventure Centre,https://www.glenvalleyadventurecentre.com,353872000000,-7.8114771,55.1448382,Donegal,Letterkenny,Ireland,"Climbing,Activity Operator,Zip Lining"
Irish Midlands Ancestry,https://www.offalyhistory.com/,353579000000,-7.493293,53.277603,Offaly,Tullamore,Republic of Ireland,"Activity Operator,Tracing Your Ancestors,Food Shops,Shopping"
Sheridan's Bar & Restaurant,http://www.sheridansmilltown.com,3539351313,-8.900728,53.615168,Galway,Milltown,Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar"
JJ Smyth's,http://www.twitter.com/jjsmyths,35314752565,-6.265582297,53.34061543,Dublin,Dublin City Centre,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Food 4 Thought,https://www.facebook.com/Food-4-Thought-124752890890131,35391565854,-9.0516622,53.272973,Galway,,Ireland,"Food and Drink,Restaurant,Cafe"
Dunmore Demesne Golf Course,https://www.facebook.com/dunmore.demesne,3539338709,-8.743894,53.6162151,Galway,,Ireland,"Golf Course,Golf,Activity Operator"
The Harp Lounge,http://www.carnegiecourthotel.com/harp-bar-pub-swords,35318404384,-6.217837,53.462472,Dublin,Swords,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
KRD Salmon Smokery,https://krdfisheries.com/,353670000000,-9.7816487,52.1072764,Kerry,Killorglin,Ireland,"Shopping,Shopping Centres and Department Store,Food Shops"
Payless Car Rental Ireland,https://www.payless.ie,+353(0)15240803,-6.2241273,53.4209848,Dublin,Dublin Airport,Ireland,"Transport,Coach,Road"
Adventure Breaks Ireland - Segway Tour,http://adventurebreaksireland.com/adventures-by-land/,+353(0)876067518,-6.259302918,53.34887287,Dublin,Dublin City,Ireland,"Activity Operator,Tour"
Bianconi  Restaurant at the Granville,https://www.granvillehotel.ie/en/bianconi-restaurant-waterford-greenway,35351303555,-7.1120794,52.2621198,Waterford,,Ireland,"Food and Drink,Restaurant,Seafood,Vegetarian"
Spirit of Burren,http://www.spirit-of-burren.com,+353(0)834117498,-8.821403277,53.0700909,Galway,,Ireland,"Activity Operator,Tour"
Bridge Mills Galway Language Centre,http://www.galwaylanguage.com,35391566468,-9.0565047,53.2714383,Galway,,Ireland,"Covid Safety Charter,Learning"
Painting Pottery at Faoilean Pottery,https://www.kerrygems.com/crafts/,353669000000,-10.4254936,52.1616267,Kerry,Ballyferriter,Ireland,"Craft,Shopping,Shopping Centres and Department Store,Food Shops"
Treyvaud's Restaurant,https://treyvaudsrestaurant.com,353647000000,-9.5100836,52.0600482,Kerry,Killarney,Ireland,"Food and Drink,Restaurant,Seafood,Vegetarian"
O'Reilly's Bar,http://sublounge.ie/,+353(0)16716769,-6.254203,53.347168,Dublin,,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Williamstown Golf Club,https://williamstowngolfcourse.ie,35351853131,-7.0951616,52.2367385,Waterford,,Ireland,"Golf Course,Golf,Activity Operator"
Luigi Malone's,http://www.luigimalones.com,35316792723,-6.263506,53.345076,Dublin,Dublin,Ireland,"Covid Safety Charter,Food and Drink,Restaurant"
Elmgreen Golf Centre,https://www.facebook.com/elmgreengolf,35318200797,-6.3492232,53.3869672,Dublin,,Ireland,"Golf Course,Covid Safety Charter,Golf,Driving Range,General,Golf Driving Range,Activity Operator"
Edenderry Golf Club,http://edenderrygc.com,353470000000,-7.0237508,53.3534928,Offaly,Edenderry,Ireland,"Golf Course,Golf,Activity Operator"
Waterford Greenway Bike Hire,http://www.waterfordgreenwaybikehire.com,35351295955,-7.6141705,52.0928333,Waterford,Dungarvan,Ireland,"Cycling,Activity Operator,Bike Rental,Tour"
Phelan Licensed Grocer,https://ie.publocation.com/pubs/wicklow/rathdrum/phelan-licensed-grocer,35340446368,-6.259712,52.903368,Wicklow,Rathdrum,Republic of Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar"
Dalys Inn,http://dalysofdonore.com/home-page-dalys-of-donore/bars,353420000000,-6.4174071,53.6923184,Meath,,Ireland,"Covid Safety Charter,Stay and Spend,Food and Drink,Restaurant,Pubs and Bar"
O'Ceallachains,https://www.facebook.com/OCeallachains,35351645502,-7.410395,52.3453121,Tipperary,Carrickbeg,Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Swaying Tree,https://www.discoverireland.ie/Arts-Culture-Heritage/swaying-tree/69923,353862000000,-7.8342426,53.0580743,Offaly,,Ireland,"Craft,Shopping,Shopping Centres and Department Store,Food Shops"
Galway Whiskey Tour,http://www.galwaywhiskeytour.ie,,-9.0566819,53.270564,Galway,Galway City,Ireland,"Food and Drink,Restaurant,Activity Operator,Food Trails and Tour,Tour"
Clonmel Swimming Pool,http://www.tipperarycoco.ie/swimming-pools/clonmel-pool,+353(0)526121972,-7.698713,52.354968,Tipperary,Clonmel,Republic of Ireland,"Swimming,Swimming Pools and Water Park,Venue,Fitness and Leisure,Swimming Pool"
The Bailey Cafe Bar,http://thebailey.ie,353539000000,-6.5682386,52.5027222,Wexford,Enniscorthy,Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar"
Flanagans Restaurant And Pizzeria,http://www.flanagansrestaurantdublin.com/,+353(0)18731388,-6.261025,53.350309,Dublin,Dublin City Centre,Republic of Ireland,"Food and Drink,Restaurant"
KartWorld Adventure Centre,http://www.kartworld.ie,353215000000,-8.326386,52.001663,Cork,Watergrasshill,Ireland,"Activity Operator,Adventure Park,Cafe,Food and Drink"
Best of Dublin Walking Tour - Pat Liddy Walking Tours,http://www.walkingtours.ie,+353(0)18329406,-6.260746844,53.35049887,Dublin,Dublin City,Ireland,"Walking,Activity Operator,Tour"
The Rock Shop,https://therockshop.ie/,353657000000,-9.424126,52.943469,Clare,Liscannor,Ireland,"Craft,Shopping,Shopping Centres and Department Store,Cafe,Food and Drink,Food Shops"
Espresso,https://www.facebook.com/EspressoWaterford,35351874141,-7.111104,52.257431,Waterford,,Ireland,"Food and Drink,Restaurant"
Café Rua,https://www.facebook.com/pages/Rua/157001131018189,353949000000,-9.298221959,53.85934078,Mayo,Castlebar,Republic of Ireland,"Food and Drink,Restaurant,Cafe"
Cronin's Coaches,https://croninscoaches.com,353214000000,-8.4764824,51.9207857,Cork,,Ireland,"Covid Safety Charter,Transport,Activity Operator,Tour,Coach,Road"
Flanagan's Gastro Pub,http://www.flanaganspub.ie,353949000000,-8.876572856,53.722096,Mayo,Claremorris,Republic of Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar,Seafood"
Historic Stroll in Old Kinsale,http://www.historicstrollkinsale.com,+353(0)872500731,-8.520576397,51.70264323,Cork,Kinsale,Republic of Ireland,"Covid Safety Charter,Walking,Activity Operator,Tour"
Ballinteskin Par 3 Golf Course,https://www.facebook.com/ballinteskinpar3golf,35351422779,-6.940909,52.349225,Wexford,New Ross,Ireland,"Golf Course,Golf"
The Apex,http://www.instagram.com/theapex_newross,+353(0)51445522,-6.934245459,52.39687854,Wexford,New Ross,Republic of Ireland,"Swimming,Swimming Pools and Water Park,Venue,Fitness and Leisure,Swimming Pool,Cafe,Food and Drink"
Cliffs of Moher - Finn McCools Tours,http://twitter.com/finn_tours,+353(0)18684101,-6.260265109,53.35098331,Dublin,,Ireland,"Activity Operator,Tour"
Bambu Restaurant,http://www.bambu.ie,35361415424,-8.6278228,52.6625639,Limerick,,Ireland,"Food and Drink,Restaurant"
Cong Canal,,+353(0)91563118,-9.05635,53.277138,Galway,,Republic of Ireland,"Fishing,Angling"
"Ravensdale Lodge, Equestrian & Trekking Centre",https://www.facebook.com/Ravensdale-Lodge-Equestrian-and-Trekking-Centre-108723745816260/,353429000000,-6.340484,54.056617,Louth,Ravensdale,Ireland,"Horse Riding,Equestrian,Activity Operator,Venue,Sports Venues"
Cahersiveen Marina,http://www.cahersiveenmarina.ie,+353(0)669472777,-10.231965,51.94796,Kerry,Cahersiveen,Republic of Ireland,"Cruising,Sailing,Activity Operator,Marina,Venue"
Omni Park Shopping Centre,https://www.omnipark.ie,35318421262,-6.2464185,53.39222,Dublin,Santry,Ireland,"Shopping,Shopping Centres and Department Store,Food Shops"
Kippure Adventure Centre,http://www.adventurewicklow.com,35314582889,-6.3793551,53.1664982,Wicklow,Manor Kilbride,Ireland,"Kayaking,Activity Operator,Walking"
